Day,Hour,MWh
15/04/2023,17,5414.00
15/04/2023,18,5495.50
15/04/2023,19,5661.25
15/04/2023,20,6097.25
15/04/2023,21,6152.26
15/04/2023,22,5744.50
15/04/2023,23,5228.50
15/04/2023,24,4772.75
16/04/2023,1,4597.00
16/04/2023,2,4422.75
16/04/2023,3,4346.75
16/04/2023,4,4341.25
16/04/2023,5,4337.50
16/04/2023,6,4206.25
16/04/2023,7,4212.75
16/04/2023,8,4310.25
16/04/2023,9,4319.25
16/04/2023,10,4320.25
16/04/2023,11,4291.50
16/04/2023,12,4242.75
16/04/2023,13,4186.00
16/04/2023,14,4175.00
16/04/2023,15,4259.25
16/04/2023,16,4358.00
16/04/2023,17,4445.75
16/04/2023,18,4617.00
16/04/2023,19,4862.75
16/04/2023,20,5216.75
16/04/2023,21,5260.00
16/04/2023,22,5034.50
16/04/2023,23,4736.75
16/04/2023,24,4503.25
17/04/2023,1,4342.00
17/04/2023,2,4235.75
17/04/2023,3,4181.25
17/04/2023,4,4198.50
17/04/2023,5,4256.25
17/04/2023,6,4247.00
17/04/2023,7,4434.50
17/04/2023,8,4713.75
17/04/2023,9,4862.00
17/04/2023,10,4881.50
17/04/2023,11,4886.75
17/04/2023,12,4900.25
17/04/2023,13,4870.00
17/04/2023,14,4809.00
17/04/2023,15,4799.00
17/04/2023,16,4851.21
17/04/2023,17,4955.48
17/04/2023,18,5090.00
17/04/2023,19,5289.75
17/04/2023,20,5621.50
17/04/2023,21,5630.75
17/04/2023,22,5296.00
17/04/2023,23,4959.50
17/04/2023,24,4674.50
18/04/2023,1,4497.00
18/04/2023,2,4422.25
18/04/2023,3,4382.50
18/04/2023,4,4420.75
18/04/2023,5,4619.50
18/04/2023,6,4921.75
18/04/2023,7,5579.75
18/04/2023,8,6114.25
18/04/2023,9,6319.25
18/04/2023,10,6234.25
18/04/2023,11,6051.75
18/04/2023,12,5946.50
18/04/2023,13,5925.50
18/04/2023,14,5812.00
18/04/2023,15,5794.50
18/04/2023,16,5877.00
18/04/2023,17,5947.75
18/04/2023,18,6109.25
18/04/2023,19,6309.50
18/04/2023,20,6707.75
18/04/2023,21,6651.75
18/04/2023,22,6135.50
18/04/2023,23,5669.75
18/04/2023,24,5354.25
19/04/2023,1,5105.25
19/04/2023,2,4989.00
19/04/2023,3,4928.75
19/04/2023,4,5016.75
19/04/2023,5,5198.00
19/04/2023,6,5627.00
19/04/2023,7,6393.00
19/04/2023,8,6964.00
19/04/2023,9,7098.25
19/04/2023,10,6862.00
19/04/2023,11,6641.25
19/04/2023,12,6535.50
19/04/2023,13,6602.00
19/04/2023,14,6467.00
19/04/2023,15,6448.75
19/04/2023,16,6506.75
19/04/2023,17,6578.50
19/04/2023,18,6690.25
19/04/2023,19,6830.00
19/04/2023,20,7167.00
19/04/2023,21,7084.75
19/04/2023,22,6490.50
19/04/2023,23,5973.00
19/04/2023,24,5580.50
20/04/2023,1,5370.50
20/04/2023,2,5258.75
20/04/2023,3,5179.50
20/04/2023,4,5270.50
20/04/2023,5,5408.25
20/04/2023,6,5810.00
20/04/2023,7,6441.75
20/04/2023,8,6867.00
20/04/2023,9,6963.50
20/04/2023,10,6834.25
20/04/2023,11,6614.00
20/04/2023,12,6536.00
20/04/2023,13,6567.25
20/04/2023,14,6530.50
20/04/2023,15,6375.75
20/04/2023,16,6379.00
20/04/2023,17,6400.25
20/04/2023,18,6527.50
20/04/2023,19,6709.75
20/04/2023,20,7130.00
20/04/2023,21,7089.75
20/04/2023,22,6462.25
20/04/2023,23,5918.50
20/04/2023,24,5595.00
21/04/2023,1,5370.00
21/04/2023,2,5286.00
21/04/2023,3,5240.75
21/04/2023,4,5274.00
21/04/2023,5,5439.25
21/04/2023,6,5767.75
21/04/2023,7,6410.25
21/04/2023,8,6714.50
21/04/2023,9,6671.25
21/04/2023,10,6413.75
21/04/2023,11,6244.00
21/04/2023,12,6139.25
21/04/2023,13,6192.50
21/04/2023,14,6111.00
21/04/2023,15,6088.50
21/04/2023,16,6054.75
21/04/2023,17,6152.50
21/04/2023,18,6262.75
21/04/2023,19,6485.00
21/04/2023,20,6804.25
21/04/2023,21,6784.00
21/04/2023,22,6283.75
21/04/2023,23,5833.75
21/04/2023,24,5565.25
22/04/2023,1,5357.00
22/04/2023,2,5197.75
22/04/2023,3,5141.00
22/04/2023,4,5159.75
22/04/2023,5,5204.50
22/04/2023,6,5128.50
22/04/2023,7,5516.50
22/04/2023,8,5830.00
22/04/2023,9,5874.75
22/04/2023,10,5772.50
22/04/2023,11,5611.75
22/04/2023,12,5456.75
22/04/2023,13,5396.75
22/04/2023,14,5344.25
22/04/2023,15,5266.25
22/04/2023,16,5386.50
22/04/2023,17,5534.75
22/04/2023,18,5708.25
22/04/2023,19,5938.50
22/04/2023,20,6366.00
22/04/2023,21,6525.25
22/04/2023,22,6054.50
22/04/2023,23,5573.00
22/04/2023,24,5178.25
23/04/2023,1,4931.25
23/04/2023,2,4797.25
23/04/2023,3,4710.50
23/04/2023,4,4718.75
23/04/2023,5,4758.17
23/04/2023,6,4679.75
23/04/2023,7,4828.00
23/04/2023,8,4947.50
23/04/2023,9,4834.50
23/04/2023,10,4715.00
23/04/2023,11,4591.25
23/04/2023,12,4491.00
23/04/2023,13,4532.00
23/04/2023,14,4480.25
23/04/2023,15,4567.50
23/04/2023,16,4709.75
23/04/2023,17,4911.00
23/04/2023,18,5133.00
23/04/2023,19,5377.25
23/04/2023,20,5848.00
23/04/2023,21,5989.50
23/04/2023,22,5613.75
23/04/2023,23,5213.00
23/04/2023,24,4897.00
24/04/2023,1,4775.00
24/04/2023,2,4684.25
24/04/2023,3,4650.75
24/04/2023,4,4761.00
24/04/2023,5,4920.75
24/04/2023,6,5377.75
24/04/2023,7,6140.00
24/04/2023,8,6533.75
24/04/2023,9,6549.50
24/04/2023,10,6377.50
24/04/2023,11,6161.75
24/04/2023,12,6130.25
24/04/2023,13,6198.25
24/04/2023,14,6111.75
24/04/2023,15,6103.25
24/04/2023,16,6157.25
24/04/2023,17,6225.75
24/04/2023,18,6352.25
24/04/2023,19,6569.25
24/04/2023,20,6978.00
24/04/2023,21,6908.25
24/04/2023,22,6354.00
24/04/2023,23,5794.00
24/04/2023,24,5462.25
25/04/2023,1,5243.75
25/04/2023,2,5148.75
25/04/2023,3,5086.75
25/04/2023,4,5088.50
25/04/2023,5,5256.50
25/04/2023,6,5601.00
25/04/2023,7,6346.50
25/04/2023,8,6822.50
25/04/2023,9,6991.00
25/04/2023,10,6933.25
25/04/2023,11,6823.25
25/04/2023,12,6759.00
25/04/2023,13,6701.75
25/04/2023,14,6583.75
25/04/2023,15,6546.25
25/04/2023,16,6503.75
25/04/2023,17,6496.25
25/04/2023,18,6577.00
25/04/2023,19,6758.50
25/04/2023,20,7027.00
25/04/2023,21,7011.25
25/04/2023,22,6387.00
25/04/2023,23,5843.50
25/04/2023,24,5486.50
26/04/2023,1,5312.50
26/04/2023,2,5183.50
26/04/2023,3,5159.75
26/04/2023,4,5213.50
26/04/2023,5,5372.75
26/04/2023,6,5662.00
26/04/2023,7,6373.25
26/04/2023,8,6786.75
26/04/2023,9,6814.75
26/04/2023,10,6690.75
26/04/2023,11,6574.25
26/04/2023,12,6528.75
26/04/2023,13,6560.25
26/04/2023,14,6457.00
26/04/2023,15,6417.50
26/04/2023,16,6404.75
26/04/2023,17,6436.50
26/04/2023,18,6576.50
26/04/2023,19,6719.50
26/04/2023,20,7060.00
26/04/2023,21,7058.25
26/04/2023,22,6477.00
26/04/2023,23,5936.25
26/04/2023,24,5551.75
27/04/2023,1,5369.00
27/04/2023,2,5243.00
27/04/2023,3,5231.75
27/04/2023,4,5287.00
27/04/2023,5,5441.75
27/04/2023,6,5788.00
27/04/2023,7,6438.25
27/04/2023,8,6795.75
27/04/2023,9,6841.75
27/04/2023,10,6659.75
27/04/2023,11,6501.50
27/04/2023,12,6501.25
27/04/2023,13,6506.25
27/04/2023,14,6418.25
27/04/2023,15,6332.75
27/04/2023,16,6304.75
27/04/2023,17,6366.25
27/04/2023,18,6487.50
27/04/2023,19,6676.25
27/04/2023,20,7005.50
27/04/2023,21,6999.00
27/04/2023,22,6431.25
27/04/2023,23,5891.50
27/04/2023,24,5575.75
28/04/2023,1,5380.75
28/04/2023,2,5249.75
28/04/2023,3,5175.50
28/04/2023,4,5258.00
28/04/2023,5,5435.00
28/04/2023,6,5751.50
28/04/2023,7,6370.50
28/04/2023,8,6632.25
28/04/2023,9,6554.00
28/04/2023,10,6405.25
28/04/2023,11,6267.00
28/04/2023,12,6184.75
28/04/2023,13,6100.68
28/04/2023,14,5907.75
28/04/2023,15,5755.75
28/04/2023,16,5802.50
28/04/2023,17,5918.50
28/04/2023,18,6125.50
28/04/2023,19,6360.75
28/04/2023,20,6770.42
28/04/2023,21,6909.00
28/04/2023,22,6394.25
28/04/2023,23,5887.00
28/04/2023,24,5529.50
29/04/2023,1,5321.50
29/04/2023,2,5184.75
29/04/2023,3,5079.50
29/04/2023,4,5082.25
29/04/2023,5,5161.00
29/04/2023,6,5122.00
29/04/2023,7,5434.25
29/04/2023,8,5677.25
29/04/2023,9,5681.00
29/04/2023,10,5571.75
29/04/2023,11,5411.25
29/04/2023,12,5296.50
29/04/2023,13,5215.00
29/04/2023,14,5079.75
29/04/2023,15,5034.00
29/04/2023,16,5138.75
29/04/2023,17,5341.00
29/04/2023,18,5566.50
29/04/2023,19,5847.50
29/04/2023,20,6258.75
29/04/2023,21,6465.00
29/04/2023,22,6031.00
29/04/2023,23,5534.75
29/04/2023,24,5135.50
30/04/2023,1,4893.75
30/04/2023,2,4749.50
30/04/2023,3,4695.75
30/04/2023,4,4693.75
30/04/2023,5,4702.00
30/04/2023,6,4582.75
30/04/2023,7,4782.50
30/04/2023,8,4868.00
30/04/2023,9,4838.00
30/04/2023,10,4662.25
30/04/2023,11,4514.25
30/04/2023,12,4404.75
30/04/2023,13,4368.25
30/04/2023,14,4343.75
30/04/2023,15,4417.25
30/04/2023,16,4531.25
30/04/2023,17,4772.00
30/04/2023,18,5026.50
30/04/2023,19,5234.00
30/04/2023,20,5624.50
30/04/2023,21,5836.25
30/04/2023,22,5516.75
30/04/2023,23,5133.25
30/04/2023,24,4820.75
01/05/2023,1,4624.50
01/05/2023,2,4507.25
01/05/2023,3,4427.75
01/05/2023,4,4422.75
01/05/2023,5,4470.00
01/05/2023,6,4524.00
01/05/2023,7,4847.75
01/05/2023,8,5114.25
01/05/2023,9,5117.00
01/05/2023,10,5002.25
01/05/2023,11,4848.25
01/05/2023,12,4734.00
01/05/2023,13,4690.25
01/05/2023,14,4594.50
01/05/2023,15,4593.75
01/05/2023,16,4671.50
01/05/2023,17,4809.00
01/05/2023,18,5072.75
01/05/2023,19,5328.00
01/05/2023,20,5797.00
01/05/2023,21,6067.00
01/05/2023,22,5614.25
01/05/2023,23,5111.00
01/05/2023,24,4729.75
02/05/2023,1,4553.25
02/05/2023,2,4453.75
02/05/2023,3,4431.25
02/05/2023,4,4498.50
02/05/2023,5,4682.75
02/05/2023,6,5170.50
02/05/2023,7,5896.25
02/05/2023,8,6189.00
02/05/2023,9,6151.00
02/05/2023,10,5954.50
02/05/2023,11,5732.75
02/05/2023,12,5665.00
02/05/2023,13,5647.50
02/05/2023,14,5564.25
02/05/2023,15,5497.50
02/05/2023,16,5584.50
02/05/2023,17,5729.75
02/05/2023,18,5971.00
02/05/2023,19,6208.50
02/05/2023,20,6571.25
02/05/2023,21,6762.25
02/05/2023,22,6221.75
02/05/2023,23,5664.25
02/05/2023,24,5276.50
03/05/2023,1,5074.75
03/05/2023,2,4965.50
03/05/2023,3,4953.75
03/05/2023,4,5007.25
03/05/2023,5,5064.75
03/05/2023,6,5434.75
03/05/2023,7,6089.00
03/05/2023,8,6327.50
03/05/2023,9,6336.50
03/05/2023,10,6178.75
03/05/2023,11,5970.75
03/05/2023,12,5920.50
03/05/2023,13,6054.25
03/05/2023,14,5999.00
03/05/2023,15,5915.50
03/05/2023,16,5911.25
03/05/2023,17,5964.50
03/05/2023,18,6167.25
03/05/2023,19,6370.25
03/05/2023,20,6738.25
03/05/2023,21,6880.75
03/05/2023,22,6271.00
03/05/2023,23,5708.25
03/05/2023,24,5363.50
04/05/2023,1,5181.00
04/05/2023,2,5028.00
04/05/2023,3,4988.50
04/05/2023,4,5046.75
04/05/2023,5,5180.25
04/05/2023,6,5535.25
04/05/2023,7,6303.00
04/05/2023,8,6800.75
04/05/2023,9,7009.75
04/05/2023,10,6976.00
04/05/2023,11,6867.00
04/05/2023,12,6779.25
04/05/2023,13,6766.25
04/05/2023,14,6547.75
04/05/2023,15,6380.25
04/05/2023,16,6336.25
04/05/2023,17,6396.50
04/05/2023,18,6466.75
04/05/2023,19,6660.75
04/05/2023,20,6947.25
04/05/2023,21,6922.50
04/05/2023,22,6406.75
04/05/2023,23,5845.25
04/05/2023,24,5515.25
05/05/2023,1,5253.75
05/05/2023,2,5148.50
05/05/2023,3,5098.25
05/05/2023,4,5117.25
05/05/2023,5,5232.50
05/05/2023,6,5535.00
05/05/2023,7,6218.00
05/05/2023,8,6543.75
05/05/2023,9,6508.75
05/05/2023,10,6269.50
05/05/2023,11,6112.50
05/05/2023,12,5993.00
05/05/2023,13,6047.00
05/05/2023,14,5890.75
05/05/2023,15,5846.25
05/05/2023,16,5885.25
05/05/2023,17,5925.00
05/05/2023,18,6016.75
05/05/2023,19,6228.25
05/05/2023,20,6526.00
05/05/2023,21,6747.50
05/05/2023,22,6273.25
05/05/2023,23,5721.00
05/05/2023,24,5318.00
06/05/2023,1,5066.25
06/05/2023,2,4917.00
06/05/2023,3,4868.00
06/05/2023,4,4885.25
06/05/2023,5,4880.75
06/05/2023,6,4857.00
06/05/2023,7,5151.50
06/05/2023,8,5377.25
06/05/2023,9,5443.25
06/05/2023,10,5380.50
06/05/2023,11,5424.75
06/05/2023,12,5371.50
06/05/2023,13,5195.75
06/05/2023,14,5070.50
06/05/2023,15,5100.25
06/05/2023,16,5182.75
06/05/2023,17,5334.50
06/05/2023,18,5496.50
06/05/2023,19,5676.25
06/05/2023,20,6016.25
06/05/2023,21,6266.50
06/05/2023,22,5840.25
06/05/2023,23,5370.00
06/05/2023,24,4971.75
07/05/2023,1,4781.50
07/05/2023,2,4638.75
07/05/2023,3,4562.25
07/05/2023,4,4570.50
07/05/2023,5,4544.50
07/05/2023,6,4473.75
07/05/2023,7,4596.75
07/05/2023,8,4745.25
07/05/2023,9,4778.00
07/05/2023,10,4730.50
07/05/2023,11,4662.25
07/05/2023,12,4623.00
07/05/2023,13,4616.50
07/05/2023,14,4556.75
07/05/2023,15,4604.00
07/05/2023,16,4740.50
07/05/2023,17,4945.25
07/05/2023,18,5167.75
07/05/2023,19,5432.75
07/05/2023,20,5733.50
07/05/2023,21,5908.25
07/05/2023,22,5526.25
07/05/2023,23,5097.75
07/05/2023,24,4754.00
08/05/2023,1,4621.25
08/05/2023,2,4515.75
08/05/2023,3,4481.75
08/05/2023,4,4580.00
08/05/2023,5,4736.25
08/05/2023,6,5166.50
08/05/2023,7,5983.25
08/05/2023,8,6509.75
08/05/2023,9,6750.50
08/05/2023,10,6772.00
08/05/2023,11,6723.75
08/05/2023,12,6727.00
08/05/2023,13,6738.25
08/05/2023,14,6604.00
08/05/2023,15,6512.50
08/05/2023,16,6447.00
08/05/2023,17,6524.00
08/05/2023,18,6587.75
08/05/2023,19,6700.50
08/05/2023,20,6862.50
08/05/2023,21,6832.75
08/05/2023,22,6276.75
08/05/2023,23,5675.50
08/05/2023,24,5258.25
09/05/2023,1,5046.50
09/05/2023,2,4963.75
09/05/2023,3,4911.75
09/05/2023,4,4971.50
09/05/2023,5,5083.25
09/05/2023,6,5466.00
09/05/2023,7,6237.75
09/05/2023,8,6560.50
09/05/2023,9,6538.00
09/05/2023,10,6439.25
09/05/2023,11,6387.75
09/05/2023,12,6369.25
09/05/2023,13,6439.25
09/05/2023,14,6315.00
09/05/2023,15,6214.00
09/05/2023,16,6234.00
09/05/2023,17,6312.75
09/05/2023,18,6423.50
09/05/2023,19,6567.64
09/05/2023,20,6847.25
09/05/2023,21,6920.00
09/05/2023,22,6355.75
09/05/2023,23,5808.00
09/05/2023,24,5487.00
10/05/2023,1,5242.50
10/05/2023,2,5135.50
10/05/2023,3,5013.75
10/05/2023,4,5119.25
10/05/2023,5,5254.75
10/05/2023,6,5539.50
10/05/2023,7,6174.75
10/05/2023,8,6499.75
10/05/2023,9,6492.25
10/05/2023,10,6232.75
10/05/2023,11,6083.25
10/05/2023,12,6025.75
10/05/2023,13,6128.50
10/05/2023,14,6087.25
10/05/2023,15,5954.00
10/05/2023,16,5919.00
10/05/2023,17,5954.50
10/05/2023,18,6101.50
10/05/2023,19,6360.50
10/05/2023,20,6773.50
10/05/2023,21,6986.00
10/05/2023,22,6442.75
10/05/2023,23,5847.25
10/05/2023,24,5490.00
11/05/2023,1,5265.50
11/05/2023,2,5151.50
11/05/2023,3,5113.75
11/05/2023,4,5119.50
11/05/2023,5,5222.00
11/05/2023,6,5600.25
11/05/2023,7,6174.75
11/05/2023,8,6443.75
11/05/2023,9,6348.00
11/05/2023,10,6141.00
11/05/2023,11,6010.75
11/05/2023,12,5984.25
11/05/2023,13,6066.00
11/05/2023,14,5999.75
11/05/2023,15,5968.00
11/05/2023,16,6017.25
11/05/2023,17,6073.00
11/05/2023,18,6229.50
11/05/2023,19,6416.25
11/05/2023,20,6727.75
11/05/2023,21,6913.25
11/05/2023,22,6418.50
11/05/2023,23,5845.75
11/05/2023,24,5488.25
12/05/2023,1,5265.00
12/05/2023,2,5152.00
12/05/2023,3,5071.50
12/05/2023,4,5082.50
12/05/2023,5,5173.00
12/05/2023,6,5547.75
12/05/2023,7,6253.00
12/05/2023,8,6665.00
12/05/2023,9,6795.25
12/05/2023,10,6712.00
12/05/2023,11,6677.50
12/05/2023,12,6624.00
12/05/2023,13,6601.75
12/05/2023,14,6486.75
12/05/2023,15,6386.75
12/05/2023,16,6410.50
12/05/2023,17,6420.25
12/05/2023,18,6483.50
12/05/2023,19,6574.25
12/05/2023,20,6812.50
12/05/2023,21,6896.25
12/05/2023,22,6391.00
12/05/2023,23,5848.50
12/05/2023,24,5471.00
13/05/2023,1,5235.75
13/05/2023,2,5075.25
13/05/2023,3,5005.00
13/05/2023,4,4964.75
13/05/2023,5,4952.25
13/05/2023,6,4963.00
13/05/2023,7,5334.50
13/05/2023,8,5710.25
13/05/2023,9,5830.75
13/05/2023,10,5815.75
13/05/2023,11,5729.75
13/05/2023,12,5595.50
13/05/2023,13,5532.00
13/05/2023,14,5361.00
13/05/2023,15,5281.50
13/05/2023,16,5312.50
13/05/2023,17,5406.00
13/05/2023,18,5539.00
13/05/2023,19,5762.00
13/05/2023,20,6050.25
13/05/2023,21,6371.75
13/05/2023,22,5993.75
13/05/2023,23,5526.00
13/05/2023,24,5103.00
14/05/2023,1,4858.00
14/05/2023,2,4695.25
14/05/2023,3,4629.25
14/05/2023,4,4584.75
14/05/2023,5,4545.50
14/05/2023,6,4449.50
14/05/2023,7,4623.25
14/05/2023,8,4738.75
14/05/2023,9,4765.25
14/05/2023,10,4760.75
14/05/2023,11,4701.50
14/05/2023,12,4692.00
14/05/2023,13,4665.75
14/05/2023,14,4556.25
14/05/2023,15,4614.75
14/05/2023,16,4742.50
14/05/2023,17,4882.50
14/05/2023,18,5131.50
14/05/2023,19,5363.75
14/05/2023,20,5671.75
14/05/2023,21,5916.25
14/05/2023,22,5560.75
14/05/2023,23,5132.75
14/05/2023,24,4816.00
15/05/2023,1,4631.00
15/05/2023,2,4518.50
15/05/2023,3,4495.75
15/05/2023,4,4544.75
15/05/2023,5,4686.50
15/05/2023,6,5149.25
15/05/2023,7,5883.50
15/05/2023,8,6324.00
15/05/2023,9,6389.00
15/05/2023,10,6334.00
15/05/2023,11,6192.50
15/05/2023,12,6113.25
15/05/2023,13,6132.03
15/05/2023,14,6053.54
15/05/2023,15,6024.25
15/05/2023,16,6070.00
15/05/2023,17,6051.00
15/05/2023,18,6204.50
15/05/2023,19,6409.25
15/05/2023,20,6679.75
15/05/2023,21,6798.75
15/05/2023,22,6238.75
15/05/2023,23,5650.75
15/05/2023,24,5288.25
16/05/2023,1,5145.75
16/05/2023,2,5025.25
16/05/2023,3,4933.25
16/05/2023,4,4960.25
16/05/2023,5,5082.75
16/05/2023,6,5412.75
16/05/2023,7,6126.50
16/05/2023,8,6561.00
16/05/2023,9,6704.00
16/05/2023,10,6552.75
16/05/2023,11,6461.75
16/05/2023,12,6385.75
16/05/2023,13,6370.00
16/05/2023,14,6237.50
16/05/2023,15,6151.00
16/05/2023,16,6180.50
16/05/2023,17,6257.75
16/05/2023,18,6307.00
16/05/2023,19,6470.50
16/05/2023,20,6670.75
16/05/2023,21,6807.00
16/05/2023,22,6255.75
16/05/2023,23,5672.25
16/05/2023,24,5290.50
17/05/2023,1,5097.25
17/05/2023,2,4987.00
17/05/2023,3,4958.75
17/05/2023,4,5009.00
17/05/2023,5,5110.75
17/05/2023,6,5436.50
17/05/2023,7,6149.75
17/05/2023,8,6571.00
17/05/2023,9,6685.75
17/05/2023,10,6644.75
17/05/2023,11,6517.00
17/05/2023,12,6566.75
17/05/2023,13,6558.25
17/05/2023,14,6407.75
17/05/2023,15,6376.50
17/05/2023,16,6413.79
17/05/2023,17,6370.49
17/05/2023,18,6397.07
17/05/2023,19,6573.50
17/05/2023,20,6751.50
17/05/2023,21,6828.75
17/05/2023,22,6325.50
17/05/2023,23,5712.75
17/05/2023,24,5331.50
18/05/2023,1,5163.00
18/05/2023,2,5044.25
18/05/2023,3,4969.00
18/05/2023,4,5003.50
18/05/2023,5,5070.75
18/05/2023,6,5405.50
18/05/2023,7,6159.50
18/05/2023,8,6576.25
18/05/2023,9,6618.75
18/05/2023,10,6456.75
18/05/2023,11,6290.50
18/05/2023,12,6233.75
18/05/2023,13,6241.00
18/05/2023,14,6141.00
18/05/2023,15,6082.75
18/05/2023,16,6059.00
18/05/2023,17,6111.50
18/05/2023,18,6161.75
18/05/2023,19,6323.00
18/05/2023,20,6517.75
18/05/2023,21,6708.50
18/05/2023,22,6217.00
18/05/2023,23,5640.75
18/05/2023,24,5267.50
19/05/2023,1,5047.25
19/05/2023,2,4963.75
19/05/2023,3,4879.00
19/05/2023,4,4944.75
19/05/2023,5,5026.50
19/05/2023,6,5310.25
19/05/2023,7,5962.00
19/05/2023,8,6285.50
19/05/2023,9,6342.75
19/05/2023,10,6135.00
19/05/2023,11,6071.00
19/05/2023,12,5993.50
19/05/2023,13,5941.00
19/05/2023,14,5857.00
19/05/2023,15,5834.00
19/05/2023,16,5879.75
19/05/2023,17,5979.25
19/05/2023,18,6088.00
19/05/2023,19,6213.75
19/05/2023,20,6342.00
19/05/2023,21,6495.00
19/05/2023,22,6057.00
19/05/2023,23,5538.50
19/05/2023,24,5175.25
20/05/2023,1,4891.75
20/05/2023,2,4783.00
20/05/2023,3,4700.75
20/05/2023,4,4727.75
20/05/2023,5,4684.25
20/05/2023,6,4700.25
20/05/2023,7,4981.25
20/05/2023,8,5291.00
20/05/2023,9,5354.00
20/05/2023,10,5418.75
20/05/2023,11,5262.50
20/05/2023,12,5168.50
20/05/2023,13,5147.50
20/05/2023,14,5094.75
20/05/2023,15,5089.00
20/05/2023,16,5198.75
20/05/2023,17,5288.75
20/05/2023,18,5411.75
20/05/2023,19,5592.25
20/05/2023,20,5810.25
20/05/2023,21,6058.00
20/05/2023,22,5733.25
20/05/2023,23,5276.50
20/05/2023,24,4846.00
21/05/2023,1,4613.50
21/05/2023,2,4472.50
21/05/2023,3,4387.00
21/05/2023,4,4407.00
21/05/2023,5,4316.75
21/05/2023,6,4277.00
21/05/2023,7,4410.25
21/05/2023,8,4505.75
21/05/2023,9,4482.50
21/05/2023,10,4422.25
21/05/2023,11,4356.50
21/05/2023,12,4372.00
21/05/2023,13,4412.50
21/05/2023,14,4424.50
21/05/2023,15,4514.75
21/05/2023,16,4622.75
21/05/2023,17,4727.95
21/05/2023,18,4848.17
21/05/2023,19,5075.19
21/05/2023,20,5354.93
21/05/2023,21,5611.23
21/05/2023,22,5341.50
21/05/2023,23,4987.50
21/05/2023,24,4673.50
22/05/2023,1,4463.75
22/05/2023,2,4367.25
22/05/2023,3,4349.25
22/05/2023,4,4386.50
22/05/2023,5,4493.00
22/05/2023,6,4922.50
22/05/2023,7,5650.00
22/05/2023,8,6027.50
22/05/2023,9,6088.25
22/05/2023,10,5961.00
22/05/2023,11,5816.00
22/05/2023,12,5751.25
22/05/2023,13,5787.75
22/05/2023,14,5725.25
22/05/2023,15,5713.75
22/05/2023,16,5815.75
22/05/2023,17,5911.25
22/05/2023,18,5987.75
22/05/2023,19,6203.25
22/05/2023,20,6407.75
22/05/2023,21,6639.50
22/05/2023,22,6164.50
22/05/2023,23,5629.25
22/05/2023,24,5231.25
23/05/2023,1,4980.25
23/05/2023,2,4862.25
23/05/2023,3,4833.50
23/05/2023,4,4834.00
23/05/2023,5,4864.75
23/05/2023,6,5185.75
23/05/2023,7,5822.00
23/05/2023,8,6120.75
23/05/2023,9,6140.25
23/05/2023,10,5959.25
23/05/2023,11,5939.50
23/05/2023,12,5957.75
23/05/2023,13,5930.00
23/05/2023,14,5917.75
23/05/2023,15,5892.50
23/05/2023,16,5928.50
23/05/2023,17,5994.25
23/05/2023,18,6136.00
23/05/2023,19,6272.00
23/05/2023,20,6458.75
23/05/2023,21,6663.75
23/05/2023,22,6239.00
23/05/2023,23,5646.75
23/05/2023,24,5241.75
24/05/2023,1,5051.00
24/05/2023,2,4924.50
24/05/2023,3,4814.00
24/05/2023,4,4824.25
24/05/2023,5,4824.50
24/05/2023,6,5209.50
24/05/2023,7,5699.25
24/05/2023,8,6078.50
24/05/2023,9,6043.00
24/05/2023,10,5986.75
24/05/2023,11,6002.50
24/05/2023,12,6015.50
24/05/2023,13,6072.00
24/05/2023,14,6059.75
24/05/2023,15,6087.00
24/05/2023,16,6174.25
24/05/2023,17,6305.25
24/05/2023,18,6330.25
24/05/2023,19,6427.25
24/05/2023,20,6580.25
24/05/2023,21,6777.25
24/05/2023,22,6345.00
24/05/2023,23,5786.00
24/05/2023,24,5348.00
25/05/2023,1,5086.75
25/05/2023,2,4977.00
25/05/2023,3,4904.00
25/05/2023,4,4946.50
25/05/2023,5,4928.50
25/05/2023,6,5207.75
25/05/2023,7,5751.50
25/05/2023,8,6132.50
25/05/2023,9,6095.75
25/05/2023,10,5972.00
25/05/2023,11,5853.75
25/05/2023,12,5776.00
25/05/2023,13,5886.00
25/05/2023,14,5837.75
25/05/2023,15,5827.25
25/05/2023,16,5848.50
25/05/2023,17,5888.00
25/05/2023,18,5981.50
25/05/2023,19,6136.75
25/05/2023,20,6290.50
25/05/2023,21,6453.25
25/05/2023,22,6059.50
25/05/2023,23,5560.25
25/05/2023,24,5198.50
26/05/2023,1,5011.00
26/05/2023,2,4906.00
26/05/2023,3,4851.25
26/05/2023,4,4907.50
26/05/2023,5,4913.50
26/05/2023,6,5237.25
26/05/2023,7,5894.75
26/05/2023,8,6283.25
26/05/2023,9,6300.00
26/05/2023,10,6200.50
26/05/2023,11,6124.50
26/05/2023,12,6064.25
26/05/2023,13,6091.50
26/05/2023,14,5957.25
26/05/2023,15,5986.00
26/05/2023,16,6040.25
26/05/2023,17,6107.75
26/05/2023,18,6130.50
26/05/2023,19,6222.00
26/05/2023,20,6351.50
26/05/2023,21,6516.75
26/05/2023,22,6089.00
